State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10)
Uttar Pradesh,Lucknow,Dilkusha Kothi,Historical Site,1800,1.0,4.4,0,Yes,Open All Days,Ruined 18th-century palace in the English baroque style,Yes,0.03,Evening,India,http://googleusercontent.com/maps.google.com/up41,Chaudhary Charan Singh International Airport,Lucknow Charbagh (LKO),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Aminabad,Tunday Kababi,October to March,Lucknow Special Cuisine,8,,,70.0,No,Non-Religious,30,0,4.8
Uttar Pradesh,Sankissa,Elephant Pillar,Historical Site,,1.0,4.3,0,No,Open All Days,Buddhist pilgrimage site where Buddha is said to have descended from heaven,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/up42,Sankissa Airport,Sankissa Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Sankissa Main Market,Sankissa Famous Restaurant,October to March,Sankissa Special Cuisine,8,,,69.0,No,Non-Religious,30,0,4.6
Haryana,Gurugram,Sultanpur National Park,National Park,1991,3.0,4.4,5,Yes,Tuesday,Bird sanctuary home to migratory birds in winter,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/hr1,Indira Gandhi International Airport,Gurgaon Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Gurugram Main Market,Gurugram Famous Restaurant,October to March,Gurugram Special Cuisine,8,,,70.0,No,Non-Religious,43,0,4.8
Haryana,Gurugram,Damdama Lake,Lake,,4.0,4.2,0,Yes,Open All Days,Scenic lake popular for boating and adventure activities,Yes,0.12,Morning,India,http://googleusercontent.com/maps.google.com/hr2,Indira Gandhi International Airport,Gurgaon Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Gurugram Main Market,Gurugram Famous Restaurant,October to March,Gurugram Special Cuisine,8,,,67.0,No,Non-Religious,32,0,4.4
Haryana,Faridabad,Surajkund,Landmark,10th Century,2.0,4.3,0,Yes,Open All Days,Ancient reservoir and venue for the famous International Crafts Mela,Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/hr3,Indira Gandhi International Airport,Faridabad Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Faridabad Main Market,Faridabad Famous Restaurant,October to March,Faridabad Special Cuisine,8,,,69.0,No,Non-Religious,33,0,4.6
Haryana,Kurukshetra,Brahma Sarovar,Religious Site,,2.0,4.8,0,No,Open All Days,Sacred water tank believed to be created by Lord Brahma,Yes,0.5,Evening,India,http://googleusercontent.com/maps.google.com/hr4,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,77.0,No,Non-Religious,57,0,5.6
Haryana,Kurukshetra,Jyotisar,Religious Site,,1.5,4.7,0,No,Open All Days,Birthplace of the Bhagavad Gita under a holy Banyan tree,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hr5,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,75.0,No,Non-Religious,57,0,5.4
Haryana,Kurukshetra,Sheikh Chilli's Tomb,Historical Site,17th Century,1.0,4.5,25,No,Open All Days,Beautiful tomb of a Sufi saint with Persian architecture,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hr6,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,72.0,No,Non-Religious,30,0,5.0
Haryana,Kurukshetra,Panorama and Science Centre,Museum,2001,2.0,4.6,30,No,Monday,Features a 360-degree painting of the Mahabharata war,No,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hr7,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,74.0,No,Non-Religious,42,0,5.2
Haryana,Pinjore,Yadavindra Gardens (Pinjore Gardens),Garden,17th Century,2.0,4.3,20,Yes,Open All Days,Mughal-style gardens with terraces and water fountains,Yes,0.18,Evening,India,http://googleusercontent.com/maps.google.com/hr8,Pinjore Airport,Pinjore Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Pinjore Main Market,Pinjore Famous Restaurant,October to March,Pinjore Special Cuisine,8,,,69.0,No,Non-Religious,22,0,4.6
Haryana,Panchkula,Morni Hills,Hill Station,,24.0,4.4,0,Yes,Open All Days,"The only hill station in Haryana, known for trekking and lakes",Yes,0.05,All,India,http://googleusercontent.com/maps.google.com/hr9,Panchkula Airport,Panchkula Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Panchkula Main Market,Panchkula Famous Restaurant,October to March,Panchkula Special Cuisine,8,,,70.0,No,Non-Religious,28,0,4.8
Haryana,Panipat,Panipat Museum,Museum,2000,1.5,4.2,10,No,Monday,Displays artifacts from the three historic Battles of Panipat,No,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hr10,Panipat Airport,Panipat Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Panipat Main Market,Panipat Famous Restaurant,October to March,Panipat Special Cuisine,8,,,67.0,No,Non-Religious,42,0,4.4
Haryana,Panipat,Tomb of Bu-Ali Shah Kalandar,Religious Site,14th Century,1.0,4.7,0,No,Open All Days,Dargah of a famous Sufi saint attracting pilgrims of all faiths,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hr11,Panipat Airport,Panipat Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Panipat Main Market,Panipat Famous Restaurant,October to March,Panipat Special Cuisine,8,,,75.0,No,Non-Religious,57,0,5.4
Haryana,Rohtak,Tilyar Lake,Lake,,3.0,4.1,0,No,Open All Days,Large lake with boating facilities and a small zoo nearby,Yes,0.09,Afternoon,India,http://googleusercontent.com/maps.google.com/hr12,Rohtak Airport,Rohtak Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Rohtak Main Market,Rohtak Famous Restaurant,October to March,Rohtak Special Cuisine,8,,,66.0,No,Non-Religious,32,0,4.2
Haryana,Bhiwani,Star Monument,Landmark,1997,1.0,4.6,0,No,Open All Days,Unique star-shaped memorial of a spiritual saint,Yes,0.03,Afternoon,India,http://googleusercontent.com/maps.google.com/hr13,Bhiwani Airport,Bhiwani Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Bhiwani Main Market,Bhiwani Famous Restaurant,October to March,Bhiwani Special Cuisine,8,,,74.0,No,Non-Religious,33,0,5.2
Haryana,Faridabad,Raja Nahar Singh Palace,Historical Site,18th Century,1.5,4.2,0,Yes,Open All Days,Heritage palace known for its architectural beauty and festivities,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hr14,Indira Gandhi International Airport,Faridabad Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Faridabad Main Market,Faridabad Famous Restaurant,October to March,Faridabad Special Cuisine,8,,,67.0,No,Non-Religious,30,0,4.4
Haryana,Kurukshetra,Bhadrakali Temple,Temple,,1.0,4.8,0,No,Open All Days,"One of the 51 Shakti Peethas, where Sati's ankle fell",No,0.12,Morning,India,http://googleusercontent.com/maps.google.com/hr15,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,77.0,No,Religious Heritage,75,1,5.6
Haryana,Hisar,Feroz Shah Palace & Lat Ki Masjid,Historical Site,14th Century,1.5,4.3,0,No,Open All Days,"Complex containing a palace, mosque, and an Ashokan pillar",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hr16,Hisar Airport,Hisar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Hisar Main Market,Hisar Famous Restaurant,October to March,Hisar Special Cuisine,8,,,69.0,No,Non-Religious,30,0,4.6
Haryana,Gurugram,Heritage Transport Museum,Museum,2013,3.0,4.7,400,Yes,Monday,India's first comprehensive transport museum,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hr17,Indira Gandhi International Airport,Gurgaon Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Gurugram Main Market,Gurugram Famous Restaurant,October to March,Gurugram Special Cuisine,8,,,75.0,No,Non-Religious,42,0,5.4
Haryana,Yamunanagar,Kalesar National Park,National Park,2003,4.0,4.2,100,No,Open All Days,"Lush green forest at the foothills of Shiwaliks, famous for leopards",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hr18,Yamunanagar Airport,Yamunanagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Yamunanagar Main Market,Yamunanagar Famous Restaurant,October to March,Yamunanagar Special Cuisine,8,,,67.0,No,Non-Religious,43,0,4.4
Haryana,Panchkula,Mansa Devi Temple,Temple,1815,1.5,4.8,0,Yes,Open All Days,Important Shakti Peetha dedicated to Goddess Mansa Devi,No,0.3,Morning,India,http://googleusercontent.com/maps.google.com/hr19,Panchkula Airport,Panchkula Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Panchkula Main Market,Panchkula Famous Restaurant,October to March,Panchkula Special Cuisine,8,,,77.0,No,Religious Heritage,75,1,5.6
Haryana,Panchkula,Cactus Garden,Garden,1987,1.0,4.1,10,Yes,Open All Days,Asia's largest outdoor garden dedicated to rare and endangered cacti,Yes,0.04,Afternoon,India,http://googleusercontent.com/maps.google.com/hr20,Panchkula Airport,Panchkula Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Panchkula Main Market,Panchkula Famous Restaurant,October to March,Panchkula Special Cuisine,8,,,66.0,No,Non-Religious,22,0,4.2
Haryana,Kurukshetra,Krishna Museum,Museum,1987,2.0,4.6,30,No,Monday,Museum dedicated to the life and ideals of Lord Krishna,No,0.06,Morning,India,http://googleusercontent.com/maps.google.com/hr21,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,74.0,No,Non-Religious,42,0,5.2
Haryana,Kurukshetra,Sthaneshwar Mahadev Temple,Temple,,1.0,4.7,0,No,Open All Days,Ancient Shiva temple where Pandavas prayed for victory,No,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hr22,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,75.0,No,Religious Heritage,75,1,5.4
Haryana,Kurukshetra,Bhishma Kund,Religious Site,,1.0,4.6,0,No,Open All Days,Site where Bhishma Pitamah lay on a bed of arrows,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hr23,Chandigarh Airport,Kurukshetra Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Kurukshetra Main Market,Kurukshetra Famous Restaurant,October to March,Kurukshetra Special Cuisine,8,,,74.0,No,Non-Religious,57,0,5.2
Haryana,Faridabad,Badkhal Lake,Lake,,2.0,3.8,0,Yes,Open All Days,Natural lake surrounded by the Aravalli hills,Yes,0.07,Evening,India,http://googleusercontent.com/maps.google.com/hr24,Indira Gandhi International Airport,Faridabad Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Evening,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Faridabad Main Market,Faridabad Famous Restaurant,October to March,Faridabad Special Cuisine,8,,,61.0,No,Non-Religious,32,0,3.6
Haryana,Yamunanagar,Hathni Kund Barrage,Landmark,1999,1.5,4.4,0,No,Open All Days,Popular picnic spot known for rafting and water views,Yes,0.03,Afternoon,India,http://googleusercontent.com/maps.google.com/hr25,Yamunanagar Airport,Yamunanagar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Yamunanagar Main Market,Yamunanagar Famous Restaurant,October to March,Yamunanagar Special Cuisine,8,,,70.0,No,Non-Religious,33,0,4.8
Haryana,Panchkula,Gurudwara Nada Sahib,Religious Site,17th Century,1.0,4.9,0,Yes,Open All Days,Historical Gurudwara on the banks of Ghaggar river,Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/hr26,Panchkula Airport,Panchkula Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Panchkula Main Market,Panchkula Famous Restaurant,October to March,Panchkula Special Cuisine,8,,,78.0,No,Religious Heritage,57,1,5.8
Haryana,Gurugram,Sheetla Mata Mandir,Temple,18th Century,1.5,4.7,0,Yes,Open All Days,Sacred temple dedicated to the wife of Guru Dronacharya,No,0.4,Morning,India,http://googleusercontent.com/maps.google.com/hr27,Indira Gandhi International Airport,Gurgaon Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Gurugram Main Market,Gurugram Famous Restaurant,October to March,Gurugram Special Cuisine,8,,,75.0,No,Non-Religious,75,0,5.4
Haryana,Jhajjar,Bhindawas Wildlife Sanctuary,Wildlife Sanctuary,1986,3.0,4.3,0,Yes,Open All Days,"Largest wetland in Haryana, a paradise for birdwatchers",Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hr28,Jhajjar Airport,Jhajjar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Jhajjar Main Market,Jhajjar Famous Restaurant,October to March,Jhajjar Special Cuisine,8,,,69.0,No,Non-Religious,90,0,4.6
Haryana,Narnaul,Jal Mahal (Narnaul),Historical Site,1591,1.0,4.3,0,No,Open All Days,Water palace built by Shah Quli Khan in the center of a tank,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/hr29,Narnaul Airport,Narnaul Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Narnaul Main Market,Narnaul Famous Restaurant,October to March,Narnaul Special Cuisine,8,,,69.0,No,Non-Religious,30,0,4.6
Haryana,Hisar,Agroha Dham,Religious Site,1976,2.0,4.7,0,No,Open All Days,Religious complex dedicated to Goddess Mahalakshmi and Maharaja Agrasen,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hr30,Hisar Airport,Hisar Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Hisar Main Market,Hisar Famous Restaurant,October to March,Hisar Special Cuisine,8,,,75.0,No,Non-Religious,57,0,5.4
Himachal Pradesh,Manali,Hadimba Devi Temple,Temple,1553,1.0,4.6,0,No,Open All Days,"Ancient cave temple dedicated to Hidimbi Devi, surrounded by cedar forests",Yes,0.5,Morning,India,http://googleusercontent.com/maps.google.com/hp1,Kullu-Manali Airport (Bhuntar),None (Nearest: Joginder Nagar / Kalka),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Mall Road,Johnson's Cafe,October to March,Manali Special Cuisine,8,,,74.0,No,Religious Heritage,75,1,5.2
Himachal Pradesh,Manali,Rohtang Pass,Natural Feature,,4.0,4.5,550,No,Tuesday,High mountain pass connecting Kullu with Lahaul and Spiti,Yes,0.25,Morning,India,http://googleusercontent.com/maps.google.com/hp2,Kullu-Manali Airport (Bhuntar),None (Nearest: Joginder Nagar / Kalka),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Mall Road,Johnson's Cafe,October to March,Manali Special Cuisine,8,,,72.0,No,Non-Religious,44,0,5.0
Himachal Pradesh,Manali,Vashisht Hot Springs,Natural Feature,,1.0,4.3,0,No,Open All Days,Natural sulfur springs with medicinal properties near an ancient temple,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/hp3,Kullu-Manali Airport (Bhuntar),None (Nearest: Joginder Nagar / Kalka),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,Mall Road,Johnson's Cafe,October to March,Manali Special Cuisine,8,,,69.0,No,Non-Religious,44,0,4.6
Himachal Pradesh,Shimla,Jakhoo Temple,Temple,,1.5,4.6,0,Yes,Open All Days,"Temple dedicated to Lord Hanuman, featuring a massive statue at the peak",Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/hp4,Shimla Airport (Jubarhatti),Shimla Railway Station (Toy Train),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8,,,74.0,No,Religious Heritage,75,1,5.2
Himachal Pradesh,Shimla,Christ Church,Church,1857,0.5,4.6,0,Yes,Open All Days,"Second oldest church in North India, an iconic landmark of Shimla",Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hp5,Shimla Airport (Jubarhatti),Shimla Railway Station (Toy Train),"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0,The Mall,Cafe Shimla Times,October to March,Shimla Special Cuisine,8,,,74.0,No,Religious Heritage,10,1,5.2
