State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station,Taxi Fare (Airport to City),Scooter Rental (Per Day),Must Try Food,Travel Tip,Time Slot,Area,Ideal For,Budget Level,Nightlife Spot,Day Priority,Is_Shopping,Is_Beach,Adventure_Available,Avg_Adventure_Base_Price,Famous Market,Famous Restaurant,Best Season,Food Specialty,Tourism Score (1-10),Latitude,Longitude,Popularity Index (0-100),Nightlife Hotspot,Heritage Category,Type_Encoded,Heritage_Encoded,Nightlife Score (0-10),Place_Image_URL,Nearby_Restaurants,Nearby_Hotels,Local_Transport_Options,Nearest_Metro_Station,Avg_Local_Transport_Cost,Climate_Type,Packing_Suggestions,Recommended_Duration_Min,Recommended_Duration_Max,Short_Description,User_Rating_Avg,User_Rating_Count,Peak_Hours,Crowd_Level,Best_Visit_Time,Place_Description_AI,Common_Questions,Name_Hindi,Description_Hindi,Name_Marathi
Tripura,Amarpur,Chabimura,Historical Site,15th Century,2.5,4.7,0.0,No,Open All Days,"Rock carvings on the banks of Gomati River, called the Amazon of Tripura",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/tr5,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Amarpur Main Market,Amarpur Famous Restaurant,October to March,Amarpur Special Cuisine,8.0,0.0,0.0,75.0,No,Non-Religious,81,0,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Amarpur,Top hotels near Chabimura in Amarpur,"Taxi, Bus, Metro",Amarpur Metro Station,300,Humid Subtropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Chabimura is a famous tourist attraction located in Amarpur.,4.7,0,10 AM - 1 PM,5,September - February,"Chabimura is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Chabimura?,Chabimura,Chabimura Amarpur में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Chabimura
Delhi,Delhi,Sulabh International Museum of Toilets,Point of Interest,Unknown,2.0,0.0,0.0,Yes,Open All Days,Tourist Attraction,Unknown,0.0,All,India,https://www.google.com/maps/search/?api=1&query=Sulabh%20International%20Museum%20of%20Toilets%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Karim's,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,0.0,Yes,Non-Religious,29,0,1.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Sulabh International Museum of Toilets in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Semi-Arid,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Sulabh International Museum of Toilets is a famous tourist attraction located in Delhi.,0.0,0,10 AM - 1 PM,5,September - February,"Sulabh International Museum of Toilets is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Sulabh International Museum of Toilets?,Sulabh International Museum of Toilets,Sulabh International Museum of Toilets Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Sulabh International Museum of Toilets
Manipur,Imphal,Kangla Fort,Fort,Unknown,2.0,4.5,50.0,Yes,Open All Days,Historical,Yes,0.15,October to April,India,Information not available,Imphal International Airport,Dimapur Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"Johari Bazaar, Bapu Bazaar, Tripolia Bazaar",Chokhi Dhani,October to March,Jaipur Special Cuisine,9.0,0.0,0.0,86.0,No,Non-Religious,6,0,5.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Imphal,Top hotels near Kangla Fort in Imphal,"Taxi, Bus, Metro",Imphal Metro Station,300,Semi-Arid,"Light cotton clothes, hat, sunscreen, camera",60,180,Kangla Fort is a famous tourist attraction located in Imphal.,4.5,0,11 AM - 4 PM,5,October - March,"Kangla Fort is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Kangla Fort?,Kangla Fort,Kangla Fort Imphal में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Kangla Fort
West Bengal,Purulia,Joychandi Pahar,Hilltop,Ancient,2.0,4.5,0.0,Unknown,Unknown,Unknown,Unknown,0.095,October to March,India,Information not available,Netaji Subhas Chandra Bose International Airport,Purulia Junction,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,Unknown,2.0,Unknown,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,8.7,0.0,0.0,83.0,Unknown,Unknown,100,2,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Purulia,Top hotels near Joychandi Pahar in Purulia,"Taxi, Bus, Metro",Purulia Metro Station,300,Semi-Arid,"Light cotton clothes, hat, sunscreen, camera",60,180,Joychandi Pahar is a famous tourist attraction located in Purulia.,4.5,0,10 AM - 1 PM,5,October - March,"Joychandi Pahar is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Joychandi Pahar?,Joychandi Pahar,Joychandi Pahar Purulia में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Joychandi Pahar
Jharkhand,Deoghar,Baba Baidyanath Temple,Temple,Unknown,1.0,4.7,0.0,Yes,Open All Days,Religious,Yes,1.8,All,India,https://www.google.com/maps/search/?api=1&query=Baba%20Baidyanath%20Temple%2C%20Deoghar%2C%20Jharkhand%2C%20India,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Deoghar Main Market,Deoghar Famous Restaurant,October to March,Deoghar Special Cuisine,8.0,0.0,0.0,75.0,No,Religious Heritage,3,1,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Deoghar,Top hotels near Baba Baidyanath Temple in Deoghar,"Taxi, Bus, Metro",Deoghar Metro Station,300,Temperate,"Light cotton clothes, hat, sunscreen, camera",60,180,Baba Baidyanath Temple is a famous tourist attraction located in Deoghar.,4.7,0,11 AM - 4 PM,5,November - February,"Baba Baidyanath Temple is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Baba Baidyanath Temple?,Baba Baidyanath Temple,Baba Baidyanath Temple Deoghar में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Baba Baidyanath Temple
Rajasthan,Neemrana,Zipline Neemrana,Adventure,Unknown,1.75,4.35,500.0,Yes,Open All Days,Habitat for many species of deer and other animals,Yes,0.04,October to March,India,Information not available,Indira Gandhi International Airport,Rewari Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,Silvassa Main Market,Silvassa Famous Restaurant,October to March,Silvassa Special Cuisine,8.0,0.0,0.0,80.0,No,Non-Religious,88,0,4.699999999999999,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Neemrana,Top hotels near Zipline Neemrana in Neemrana,"Taxi, Bus, Metro",Neemrana Metro Station,300,Humid Subtropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Zipline Neemrana is a famous tourist attraction located in Neemrana.,4.35,0,5 PM - 9 PM,5,November - February,"Zipline Neemrana is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Zipline Neemrana?,Zipline Neemrana,Zipline Neemrana Neemrana में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Zipline Neemrana
Tamil Nadu,Coimbatore,Marudamalai Temple,Temple,12th century,1.0,4.7,0.0,Yes,Open All Days,Religious,No,0.3,All,India,https://www.google.com/maps/search/?api=1&query=Marudamalai%20Temple%2C%20Coimbatore%2C%20Tamil%20Nadu%2C%20India,Coimbatore International Airport,Coimbatore Junction,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Coimbatore Main Market,Coimbatore Famous Restaurant,October to March,Coimbatore Special Cuisine,8.0,0.0,0.0,75.0,No,Religious Heritage,3,1,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Coimbatore,Top hotels near Marudamalai Temple in Coimbatore,"Taxi, Bus, Metro",Coimbatore Metro Station,300,Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Marudamalai Temple is a famous tourist attraction located in Coimbatore.,4.7,0,11 AM - 4 PM,5,October - March,"Marudamalai Temple is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Marudamalai Temple?,Marudamalai Temple,Marudamalai Temple Coimbatore में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Marudamalai Temple
Odisha,Koraput,Deomali Hills,Hilltop,Ancient,2.0,4.5,0.0,Unknown,Unknown,Unknown,Unknown,0.095,October to February,India,Information not available,Visakhapatnam Airport,Koraput Railway Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,Unknown,2.0,Unknown,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,8.5,0.0,0.0,80.0,Unknown,Unknown,100,2,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Koraput,Top hotels near Deomali Hills in Koraput,"Taxi, Bus, Metro",Koraput Metro Station,300,Coastal Tropical,"Sunglasses, cap, sunscreen, portable charger",60,180,Deomali Hills is a famous tourist attraction located in Koraput.,4.5,0,5 PM - 9 PM,5,September - February,"Deomali Hills is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Deomali Hills?,Deomali Hills,Deomali Hills Koraput में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Deomali Hills
Punjab,Sirhind,Aam Khas Bagh,Historical Site,16th Century,1.5,4.2,0.0,No,Open All Days,Remains of a Mughal highway inn and gardens used by royal families,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/pb22,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Sirhind Main Market,Sirhind Famous Restaurant,October to March,Sirhind Special Cuisine,8.0,0.0,0.0,67.0,No,Non-Religious,81,0,4.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Sirhind,Top hotels near Aam Khas Bagh in Sirhind,"Taxi, Bus, Metro",Sirhind Metro Station,300,Semi-Arid,"Light cotton clothes, hat, sunscreen, camera",60,180,Aam Khas Bagh is a famous tourist attraction located in Sirhind.,4.2,0,5 PM - 9 PM,5,October - March,"Aam Khas Bagh is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Aam Khas Bagh?,Aam Khas Bagh,Aam Khas Bagh Sirhind में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Aam Khas Bagh
Rajasthan,Jaipur,Jal Mahal,Lake Palace,Unknown,2.0,4.5,100.0,Unknown,Unknown,Unknown,Unknown,0.095,October to March,India,Information not available,Jaipur International Airport,Jaipur Junction,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,Unknown,2.0,Unknown,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,8.0,26.91,75.78,80.0,Unknown,Unknown,96,2,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Jaipur,Top hotels near Jal Mahal in Jaipur,"Taxi, Bus, Metro",Jaipur Metro Station,300,Humid Subtropical,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Jal Mahal is a famous tourist attraction located in Jaipur.,4.5,0,5 PM - 9 PM,5,November - February,"Jal Mahal is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Jal Mahal?,Jal Mahal,Jal Mahal Jaipur में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Jal Mahal
Madhya Pradesh,Omkareshwar,Omkareshwar Jyotirlinga,Temple,Unknown,2.0,4.8,0.0,No,Open All Days,One of the 12 sacred Jyotirlingas on an island,No,0.4,Morning,India,http://googleusercontent.com/maps.google.com/mp13,Unknown,Unknown,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Omkareshwar Main Market,Omkareshwar Famous Restaurant,October to March,Omkareshwar Special Cuisine,8.0,0.0,0.0,77.0,No,Non-Religious,3,0,5.6,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Omkareshwar,Top hotels near Omkareshwar Jyotirlinga in Omkareshwar,"Taxi, Bus, Metro",Omkareshwar Metro Station,300,Temperate,"Comfortable walking shoes, sunscreen, water bottle, sunglasses",60,180,Omkareshwar Jyotirlinga is a famous tourist attraction located in Omkareshwar.,4.8,0,11 AM - 4 PM,5,September - February,"Omkareshwar Jyotirlinga is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Omkareshwar Jyotirlinga?,Omkareshwar Jyotirlinga,Omkareshwar Jyotirlinga Omkareshwar में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Omkareshwar Jyotirlinga
Meghalaya,Mawlynnong,Sky Walk Mawlynnong,Scenic Viewpoint,Ancient,2.0,4.5,0.0,Unknown,Unknown,Unknown,Unknown,0.095,October to April,India,Information not available,Shillong Airport,Guwahati Railway Station,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Medium,Unknown,2.0,Unknown,Unknown,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,9.1,0.0,0.0,87.0,Unknown,Unknown,103,2,5.2,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Mawlynnong,Top hotels near Sky Walk Mawlynnong in Mawlynnong,"Taxi, Bus, Metro",Mawlynnong Metro Station,300,Humid Subtropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Sky Walk Mawlynnong is a famous tourist attraction located in Mawlynnong.,4.5,0,5 PM - 9 PM,5,October - March,"Sky Walk Mawlynnong is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Sky Walk Mawlynnong?,Sky Walk Mawlynnong,Sky Walk Mawlynnong Mawlynnong में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Sky Walk Mawlynnong
Assam,Guwahati,Assam State Museum,Museum,1940,2.0,4.3,10.0,Yes,Monday,Premier museum showcasing the archaeological and cultural heritage,No,0.03,Morning,India,http://googleusercontent.com/maps.google.com/as8,Lokpriya Gopinath Bordoloi International Airport,Guwahati Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Afternoon,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,Pan Bazaar,Khorikaa,October to March,Guwahati Special Cuisine,8.0,0.0,0.0,69.0,No,Non-Religious,10,0,4.6,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Guwahati,Top hotels near Assam State Museum in Guwahati,"Taxi, Bus, Metro",Guwahati Metro Station,300,Semi-Arid,"Sunglasses, cap, sunscreen, portable charger",60,180,Assam State Museum is a famous tourist attraction located in Guwahati.,4.3,0,10 AM - 1 PM,5,September - February,"Assam State Museum is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Assam State Museum?,Assam State Museum,Assam State Museum Guwahati में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Assam State Museum
Odisha,Dhenkanal,Kapilash Temple,Temple,Unknown,1.0,4.7,0.0,Yes,Open All Days,Religious,No,0.205,October to February,India,Information not available,Biju Patnaik International Airport,Dhenkanal Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Morning,City Center,Family & Friends,Medium,No,2.0,No,No,No,0.0,"Crawford Market, Colaba Causeway, Linking Road",Ahdoos,October to March,Mumbai Special Cuisine,8.5,0.0,0.0,80.0,No,Religious Heritage,3,1,5.4,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Dhenkanal,Top hotels near Kapilash Temple in Dhenkanal,"Taxi, Bus, Metro",Dhenkanal Metro Station,300,Coastal Tropical,"Light cotton clothes, hat, sunscreen, camera",60,180,Kapilash Temple is a famous tourist attraction located in Dhenkanal.,4.7,0,11 AM - 4 PM,5,September - February,"Kapilash Temple is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Kapilash Temple?,Kapilash Temple,Kapilash Temple Dhenkanal में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Kapilash Temple
Delhi,Delhi,Janpath Market,Point of Interest,Unknown,2.0,0.0,0.0,Yes,Open All Days,Tourist Attraction,Unknown,0.0,All,India,https://www.google.com/maps/search/?api=1&query=Janpath%20Market%2C%20Delhi%2C%20Delhi%2C%20India,Indira Gandhi International Airport (IGI) / Hindon Airport,New Delhi Railway Station,"₹500 - ₹1,200",₹500,Local Cuisine,Respect local customs and carry water.,Flexible,City Center,Family & Friends,Mid-Range,No,2.0,No,No,No,0.0,"Chandni Chowk, Sarojini Nagar, Khan Market",Indian Accent,October to March,Delhi Special Cuisine,8.0,28.7041,77.1025,0.0,Yes,Non-Religious,29,0,1.0,https://source.unsplash.com/featured/?tourist-attraction,Popular restaurants in Delhi,Top hotels near Janpath Market in Delhi,"Taxi, Bus, Metro",Delhi Metro Station,300,Coastal Tropical,"Comfortable shoes, light jacket, water bottle",60,180,Janpath Market is a famous tourist attraction located in Delhi.,0.0,0,11 AM - 4 PM,5,November - February,"Janpath Market is known for its cultural importance, scenic surroundings, and unique travel experience for visitors.",What is the best time to visit Janpath Market?,Janpath Market,Janpath Market Delhi में स्थित एक प्रसिद्ध पर्यटन स्थल है।,Janpath Market
