State,City,Name,Type,Establishment Year,time needed to visit in hrs,Google review rating,Entrance Fee in INR,Airport with 50km Radius,Weekly Off,Significance,DSLR Allowed,Number of google review in lakhs,Best Time to visit,Country,Maps,Nearest Airport,Major Railway Station
Haryana,Gurugram,Heritage Transport Museum,Museum,2013,3.0,4.7,400,Yes,Monday,India's first comprehensive transport museum,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hr17,Indira Gandhi International Airport,Gurgaon Railway Station
Haryana,Yamunanagar,Kalesar National Park,National Park,2003,4.0,4.2,100,No,,"Lush green forest at the foothills of Shiwaliks, famous for leopards",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hr18,Yamunanagar Airport,Yamunanagar Railway Station
Haryana,Panchkula,Mansa Devi Temple,Temple,1815,1.5,4.8,0,Yes,,Important Shakti Peetha dedicated to Goddess Mansa Devi,No,0.3,Morning,India,http://googleusercontent.com/maps.google.com/hr19,Panchkula Airport,Panchkula Railway Station
Haryana,Panchkula,Cactus Garden,Garden,1987,1.0,4.1,10,Yes,,Asia's largest outdoor garden dedicated to rare and endangered cacti,Yes,0.04,Afternoon,India,http://googleusercontent.com/maps.google.com/hr20,Panchkula Airport,Panchkula Railway Station
Haryana,Kurukshetra,Krishna Museum,Museum,1987,2.0,4.6,30,No,Monday,Museum dedicated to the life and ideals of Lord Krishna,No,0.06,Morning,India,http://googleusercontent.com/maps.google.com/hr21,Chandigarh Airport,Kurukshetra Junction
Haryana,Kurukshetra,Sthaneshwar Mahadev Temple,Temple,Ancient,1.0,4.7,0,No,,Ancient Shiva temple where Pandavas prayed for victory,No,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hr22,Chandigarh Airport,Kurukshetra Junction
Haryana,Kurukshetra,Bhishma Kund,Religious Site,Ancient,1.0,4.6,0,No,,Site where Bhishma Pitamah lay on a bed of arrows,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hr23,Chandigarh Airport,Kurukshetra Junction
Haryana,Faridabad,Badkhal Lake,Lake,Unknown,2.0,3.8,0,Yes,,Natural lake surrounded by the Aravalli hills,Yes,0.07,Evening,India,http://googleusercontent.com/maps.google.com/hr24,Indira Gandhi International Airport,Faridabad Railway Station
Haryana,Yamunanagar,Hathni Kund Barrage,Landmark,1999,1.5,4.4,0,No,,Popular picnic spot known for rafting and water views,Yes,0.03,Afternoon,India,http://googleusercontent.com/maps.google.com/hr25,Yamunanagar Airport,Yamunanagar Railway Station
Haryana,Panchkula,Gurudwara Nada Sahib,Religious Site,17th Century,1.0,4.9,0,Yes,,Historical Gurudwara on the banks of Ghaggar river,Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/hr26,Panchkula Airport,Panchkula Railway Station
Haryana,Gurugram,Sheetla Mata Mandir,Temple,18th Century,1.5,4.7,0,Yes,,Sacred temple dedicated to the wife of Guru Dronacharya,No,0.4,Morning,India,http://googleusercontent.com/maps.google.com/hr27,Indira Gandhi International Airport,Gurgaon Railway Station
Haryana,Jhajjar,Bhindawas Wildlife Sanctuary,Wildlife Sanctuary,1986,3.0,4.3,0,Yes,,"Largest wetland in Haryana, a paradise for birdwatchers",Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hr28,Jhajjar Airport,Jhajjar Railway Station
Haryana,Narnaul,Jal Mahal (Narnaul),Historical Site,1591,1.0,4.3,0,No,,Water palace built by Shah Quli Khan in the center of a tank,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/hr29,Narnaul Airport,Narnaul Railway Station
Haryana,Hisar,Agroha Dham,Religious Site,1976,2.0,4.7,0,No,,Religious complex dedicated to Goddess Mahalakshmi and Maharaja Agrasen,Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hr30,Hisar Airport,Hisar Railway Station
Himachal Pradesh,Manali,Hadimba Devi Temple,Temple,1553,1.0,4.6,0,No,,"Ancient cave temple dedicated to Hidimbi Devi, surrounded by cedar forests",Yes,0.5,Morning,India,http://googleusercontent.com/maps.google.com/hp1,Kullu-Manali Airport (Bhuntar),None (Nearest: Joginder Nagar / Kalka)
Himachal Pradesh,Manali,Rohtang Pass,Natural Feature,Unknown,4.0,4.5,550,No,Tuesday,High mountain pass connecting Kullu with Lahaul and Spiti,Yes,0.25,Morning,India,http://googleusercontent.com/maps.google.com/hp2,Kullu-Manali Airport (Bhuntar),None (Nearest: Joginder Nagar / Kalka)
Himachal Pradesh,Manali,Vashisht Hot Springs,Natural Feature,Ancient,1.0,4.3,0,No,,Natural sulfur springs with medicinal properties near an ancient temple,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/hp3,Kullu-Manali Airport (Bhuntar),None (Nearest: Joginder Nagar / Kalka)
Himachal Pradesh,Shimla,Jakhoo Temple,Temple,Ancient,1.5,4.6,0,Yes,,"Temple dedicated to Lord Hanuman, featuring a massive statue at the peak",Yes,0.2,Morning,India,http://googleusercontent.com/maps.google.com/hp4,Shimla Airport (Jubarhatti),Shimla Railway Station (Toy Train)
Himachal Pradesh,Shimla,Christ Church,Church,1857,0.5,4.6,0,Yes,,"Second oldest church in North India, an iconic landmark of Shimla",Yes,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hp5,Shimla Airport (Jubarhatti),Shimla Railway Station (Toy Train)
Himachal Pradesh,Shimla,Kalka-Shimla Railway,Railway,1903,5.0,4.7,500,Yes,,UNESCO World Heritage toy train offering scenic mountain views,Yes,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hp6,Shimla Airport (Jubarhatti),Shimla Railway Station (Toy Train)
Himachal Pradesh,Shimla,Viceregal Lodge (Rashtrapati Niwas),Historical Site,1888,1.5,4.5,50,Yes,Monday,Jacobethan style building that was the residence of the British Viceroy,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp7,Shimla Airport (Jubarhatti),Shimla Railway Station (Toy Train)
Himachal Pradesh,Dharamshala,HPCA Stadium,Landmark,2003,1.0,4.8,20,Yes,,One of the most beautiful cricket stadiums in the world with Dhauladhar backdrop,Yes,0.12,Morning,India,http://googleusercontent.com/maps.google.com/hp8,Kangra Airport (Gaggal),Pathankot Junction
Himachal Pradesh,McLeod Ganj,Bhagsunag Waterfall,Waterfall,Unknown,2.0,4.4,0,Yes,,Scenic waterfall located near the Bhagsunath Temple,Yes,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hp9,McLeod Ganj Airport,McLeod Ganj Railway Station
Himachal Pradesh,McLeod Ganj,Namgyal Monastery,Religious Site,1575,1.5,4.7,0,Yes,,Personal monastery of the 14th Dalai Lama,No,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hp10,McLeod Ganj Airport,McLeod Ganj Railway Station
Himachal Pradesh,Spiti Valley,Chandra Taal,Lake,Unknown,2.0,4.9,0,No,,"High-altitude ""Moon Lake"" known for its turquoise waters and trekking",Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp11,Spiti Valley Airport,Spiti Valley Railway Station
Himachal Pradesh,Spiti Valley,Kunzum Pass,Natural Feature,Unknown,0.5,4.8,0,No,,High mountain pass that connects Kullu and Lahaul to Spiti Valley,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hp12,Spiti Valley Airport,Spiti Valley Railway Station
Himachal Pradesh,Spiti Valley,Pin Valley National Park,National Park,1987,5.0,4.6,0,No,,Cold desert bioreserve home to snow leopards and Siberian ibex,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hp13,Spiti Valley Airport,Spiti Valley Railway Station
Himachal Pradesh,Spiti Valley,Dhankar Monastery,Religious Site,12th Century,1.5,4.8,0,No,,Fort-monastery complex perched on a high cliff overlooking Spiti river,No,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hp14,Spiti Valley Airport,Spiti Valley Railway Station
Himachal Pradesh,Tirthan Valley,Jalori Pass,Natural Feature,Unknown,3.0,4.6,0,No,,"High altitude pass connecting Shimla and Kullu, gateway to Serolsar Lake",Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp15,Tirthan Valley Airport,Tirthan Valley Railway Station
Himachal Pradesh,Kangra,Masroor Rock Cut Temple,Temple,8th Century,1.5,4.5,25,Yes,,"Complex of 15 monolithic rock-cut temples, often called ""Himalayan Pyramids""",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hp16,Kangra Airport,Kangra Railway Station
Himachal Pradesh,Kangra,Jwala Devi Temple,Temple,Ancient,1.5,4.8,0,Yes,,Holy temple where a natural flame has been burning for centuries,No,0.1,Morning,India,http://googleusercontent.com/maps.google.com/hp17,Kangra Airport,Kangra Railway Station
Himachal Pradesh,Sirmour,Renuka Lake,Lake,Unknown,2.0,4.5,0,No,,"The largest lake in Himachal Pradesh, shaped like a reclining woman",Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp18,Sirmour Airport,Sirmour Railway Station
Himachal Pradesh,Chamba,Laxmi Narayan Temple,Temple,10th Century,1.0,4.7,0,No,,Ancient temple complex known for its intricate stone carvings,No,0.01,Morning,India,http://googleusercontent.com/maps.google.com/hp19,Chamba Airport,Chamba Railway Station
Himachal Pradesh,Sangla,Chitkul,Natural Feature,Unknown,4.0,4.8,0,No,,The last inhabited village on the Indo-Tibetan border,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hp20,Sangla Airport,Sangla Railway Station
Himachal Pradesh,Spiti Valley,Kibber Village,Landmark,Unknown,2.0,4.7,0,No,,One of the highest inhabited villages in the world,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/hp21,Spiti Valley Airport,Spiti Valley Railway Station
Himachal Pradesh,Spiti Valley,Chicham Bridge,Landmark,2017,0.5,4.8,0,No,,Asia's highest suspension bridge connecting Chicham and Kibber,Yes,0.03,Afternoon,India,http://googleusercontent.com/maps.google.com/hp22,Spiti Valley Airport,Spiti Valley Railway Station
Himachal Pradesh,Kasol,Kheerganga Trek,Natural Feature,Unknown,12.0,4.8,0,No,,Famous trek known for natural hot water springs at the top,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/hp23,Kasol Airport,Kasol Railway Station
Himachal Pradesh,Kasol,Malana Village,Landmark,Ancient,6.0,4.4,0,No,,Isolated ancient village known for its unique democratic system,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp24,Kasol Airport,Kasol Railway Station
Himachal Pradesh,Kasol,Tosh Village,Natural Feature,Unknown,4.0,4.6,0,No,,Scenic village located at the end of the Parvati Valley,Yes,0.08,All,India,http://googleusercontent.com/maps.google.com/hp25,Kasol Airport,Kasol Railway Station
Himachal Pradesh,Dharamshala,War Memorial,Memorial,1977,1.0,4.6,20,Yes,,Tribute to the post-independence martyrs of Himachal Pradesh,Yes,0.06,Morning,India,http://googleusercontent.com/maps.google.com/hp26,Kangra Airport (Gaggal),Pathankot Junction
Himachal Pradesh,McLeod Ganj,St. John in the Wilderness,Church,1852,0.5,4.5,0,Yes,,Neo-Gothic church set amidst dense deodar forests,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp27,McLeod Ganj Airport,McLeod Ganj Railway Station
Himachal Pradesh,Dalhousie,Dainkund Peak,Natural Feature,Unknown,2.0,4.7,0,No,,The 'Singing Hill' offering a 360-degree view of the Dhauladhars,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/hp28,Dalhousie Airport,Dalhousie Railway Station
Himachal Pradesh,Dalhousie,Panchpula,Natural Feature,Unknown,1.5,4.3,0,No,,Scenic spot with small waterfalls and a monument to Ajit Singh,Yes,0.07,Afternoon,India,http://googleusercontent.com/maps.google.com/hp29,Dalhousie Airport,Dalhousie Railway Station
Himachal Pradesh,Solan,Mohan Shakti Heritage Park,Cultural Site,2011,2.0,4.7,0,Yes,,Magnificent spiritual park with life-sized statues of deities,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/hp30,Solan Airport,Solan Railway Station
Himachal Pradesh,Solan,Shoolini Mata Temple,Temple,Ancient,1.0,4.6,0,Yes,,Temple dedicated to the patron deity of Solan town,No,0.08,Morning,India,http://googleusercontent.com/maps.google.com/hp31,Solan Airport,Solan Railway Station
Himachal Pradesh,Mandi,Rewalsar Lake,Lake,Ancient,2.0,4.6,0,No,,"Sacred lake for Hindus, Buddhists, and Sikhs alike",Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/hp32,Mandi Airport,Mandi Railway Station
Himachal Pradesh,Sangla,Kamru Fort,Fort,15th Century,1.5,4.5,0,No,,Towering fort with a temple dedicated to Kamakhya Devi,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/hp33,Sangla Airport,Sangla Railway Station
Himachal Pradesh,Chamba,Akhand Chandi Palace,Palace,1747,1.0,4.2,0,No,,Historical palace reflecting Mughal and British styles,Yes,0.01,Afternoon,India,http://googleusercontent.com/maps.google.com/hp34,Chamba Airport,Chamba Railway Station
Punjab,Amritsar,Wagah-Attari Border,Landmark,1947,3.0,4.7,0,Yes,,Famous for the daily Beating Retreat ceremony at the Indo-Pak border,Yes,0.8,Evening,India,http://googleusercontent.com/maps.google.com/pb3,Sri Guru Ram Dass Jee International Airport,Amritsar Junction
Punjab,Amritsar,Partition Museum,Museum,2017,2.0,4.7,10,Yes,Monday,World's first museum dedicated to the memory of the 1947 partition,No,0.05,Morning,India,http://googleusercontent.com/maps.google.com/pb4,Sri Guru Ram Dass Jee International Airport,Amritsar Junction
Punjab,Amritsar,Gobindgarh Fort,Fort,1760,2.5,4.5,150,Yes,,"Historic fort with a museum, 7D show, and cultural performances",Yes,0.08,Evening,India,http://googleusercontent.com/maps.google.com/pb5,Sri Guru Ram Dass Jee International Airport,Amritsar Junction
Punjab,Amritsar,Durgiana Temple,Temple,1921,1.0,4.7,0,Yes,,Hindu temple architecturally similar to the Golden Temple,No,0.1,Morning,India,http://googleusercontent.com/maps.google.com/pb6,Sri Guru Ram Dass Jee International Airport,Amritsar Junction
Punjab,Chandigarh,Rock Garden of Chandigarh,Garden,1957,2.5,4.6,30,Yes,,Unique sculpture garden created by Nek Chand using recycled waste,Yes,0.4,Afternoon,India,http://googleusercontent.com/maps.google.com/pb7,Chandigarh Airport,Chandigarh Junction
Punjab,Chandigarh,Sukhna Lake,Lake,1958,1.5,4.5,0,Yes,,"Artificial lake at the foothills of Shivaliks, popular for boating",Yes,0.3,Evening,India,http://googleusercontent.com/maps.google.com/pb8,Chandigarh Airport,Chandigarh Junction
Punjab,Chandigarh,Zakir Hussain Rose Garden,Garden,1967,1.5,4.5,0,Yes,,Asia's largest rose garden with thousands of varieties,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/pb9,Chandigarh Airport,Chandigarh Junction
Punjab,Anandpur Sahib,Virasat-e-Khalsa,Museum,2011,3.0,4.8,0,No,Monday,World-class museum celebrating 500 years of Sikh history,No,0.1,Morning,India,http://googleusercontent.com/maps.google.com/pb10,Anandpur Sahib Airport,Anandpur Sahib Railway Station
Punjab,Patiala,Qila Mubarak Complex,Fort,1763,2.0,4.4,0,No,,Rare example of Sikh palace architecture in India,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/pb11,Chandigarh Airport,Patiala Railway Station
Punjab,Patiala,Sheesh Mahal,Palace,1847,1.5,4.3,0,No,,"The ""Palace of Mirrors"" with beautiful frescoes and gardens",Yes,0.03,Afternoon,India,http://googleusercontent.com/maps.google.com/pb12,Chandigarh Airport,Patiala Railway Station
Punjab,Kapurthala,Jagatjit Palace,Palace,1908,1.0,4.5,0,No,,Grand palace modeled after the Palace of Versailles,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/pb13,Kapurthala Airport,Kapurthala Railway Station
Punjab,Ludhiana,Maharaja Ranjit Singh War Museum,Museum,1999,1.5,4.5,20,Yes,,Museum showcasing Punjab's brave history and military artifacts,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/pb14,Ludhiana Airport,Ludhiana Junction
Punjab,Pathankot,Ranjit Sagar Dam,Dam,2001,1.0,4.6,0,Yes,,"Scenic dam on the Ravi River, offering beautiful water views",Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/pb15,Pathankot Airport,Pathankot Railway Station
Punjab,Bathinda,Qila Mubarak (Bathinda Fort),Fort,6th Century,1.5,4.4,0,No,,Oldest surviving fort in India where Razia Sultan was imprisoned,Yes,0.05,Morning,India,http://googleusercontent.com/maps.google.com/pb16,Bathinda Airport,Bathinda Railway Station
Punjab,Kapurthala,Moorish Mosque,Mosque,1930,1.0,4.6,0,No,,Unique mosque modeled after the Grand Mosque of Marrakesh,Yes,0.02,Morning,India,http://googleusercontent.com/maps.google.com/pb17,Kapurthala Airport,Kapurthala Railway Station
Punjab,Kapurthala,Shalimar Gardens (Kapurthala),Garden,18th Century,1.0,4.2,0,No,,Royal garden containing the cenotaphs of the ruling family,Yes,0.01,Evening,India,http://googleusercontent.com/maps.google.com/pb18,Kapurthala Airport,Kapurthala Railway Station
Punjab,Jalandhar,Pushpa Gujral Science City,Science,2005,4.0,4.5,150,Yes,,Largest science center in North India with a laser show and planetarium,Yes,0.15,Morning,India,http://googleusercontent.com/maps.google.com/pb19,Amritsar Airport,Jalandhar City Junction
Punjab,Jalandhar,Devi Talab Mandir,Temple,Ancient,1.5,4.7,0,Yes,,A Shakti Peetha dedicated to Goddess Durga with a large sacred tank,No,0.2,Morning,India,http://googleusercontent.com/maps.google.com/pb20,Amritsar Airport,Jalandhar City Junction
Punjab,Phillaur,Phillaur Fort,Fort,19th Century,2.0,4.3,0,Yes,,"Historical fort on the banks of Satluj, now a police training academy",Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/pb21,Phillaur Airport,Phillaur Railway Station
Punjab,Sirhind,Aam Khas Bagh,Historical Site,16th Century,1.5,4.2,0,No,,Remains of a Mughal highway inn and gardens used by royal families,Yes,0.02,Afternoon,India,http://googleusercontent.com/maps.google.com/pb22,Sirhind Airport,Sirhind Railway Station
Punjab,Fatehgarh Sahib,Gurudwara Fatehgarh Sahib,Religious Site,1710,2.0,4.9,0,No,,Commemorates the martyrdom of the younger sons of Guru Gobind Singh,Yes,0.12,Morning,India,http://googleusercontent.com/maps.google.com/pb23,Fatehgarh Sahib Airport,Fatehgarh Sahib Railway Station
Punjab,Faridkot,Raj Mahal,Palace,1885,1.5,4.4,0,No,,Gothic style palace with intricate carvings and French-style architecture,Yes,0.01,Afternoon,India,http://googleusercontent.com/maps.google.com/pb24,Faridkot Airport,Faridkot Railway Station
Punjab,Rupnagar,Ropar Wetland,Natural Feature,1952,2.0,4.3,0,Yes,,Ecological zone popular for birdwatching and scenic boat rides,Yes,0.03,Morning,India,http://googleusercontent.com/maps.google.com/pb25,Rupnagar Airport,Rupnagar Railway Station
Punjab,Hoshiarpur,Takhni-Rehmapur Wildlife Sanctuary,Wildlife Sanctuary,1999,3.0,4.4,10,No,,Sanctuary in the Shivalik foothills home to barking deer and leopards,Yes,0.01,Morning,India,http://googleusercontent.com/maps.google.com/pb26,Hoshiarpur Airport,Hoshiarpur Railway Station
Punjab,Gurdaspur,Mukteshwar Mahadev Temple,Temple,Ancient,1.5,4.7,0,No,,Cave temples on the banks of Ravi river dedicated to Lord Shiva,Yes,0.04,Morning,India,http://googleusercontent.com/maps.google.com/pb27,Gurdaspur Airport,Gurdaspur Railway Station
